$KEY used	id	name	category	type	attribute	random_spawn	image	fang_item_id	level	hp	attack	defense	exp	thinking_type_id	move_type	sight_type	sight_type_num	skill_on_attack	speed	no_attack_twice	option	skill_prob	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	promote_id	depromote_id	rare_id	animation_id	show_library	show_hitpoint_gauge	desc	spec	flavor	
#	927	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用		
#	928	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用		
#	929	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用		
#	930	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用		
#	931	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	932	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	933	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	934	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	935	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	936	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	937	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	938	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	939	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	940	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	941	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	942	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	943	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	944	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	945	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	946	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	947	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	948	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	949	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	950	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
〇	2001	岩	オブジェ系	obj	ignore_by_guide_play		93		1	3	0	0	0	201	walk	normal			1																NoMessage	with_damage_only_one()								1		○	特殊な能力のない、ただの岩\n必ずダメージを1にする		##未使用	
〇	2002	魔法のクリスタル	オブジェ系	obj			92		1	1	0	0	0	201	walk	normal			1													NoMessage	on_after_die()	(self(), WaitObje2, [nothing()])\n(player(), SkillCrystal,[charge_skill(5)])	NoMessage	with_damage_only_one()								1		○	破壊するとスキルが5チャージ\n必ずダメージを1にする		##未使用	
〇	2003	つるつる卵岩	オブジェ系	obj			95		1	1	0	0	0	201	walk	normal			1													NoMessage	on_after_die()	(self(), WaitObje2, [nothing()])\n(player(),SkillEgg,[heal(direct:50, attribute:direct_target_max_hp)])	NoMessage	with_damage_only_one()								1		○	破壊するとHPが50%回復\n必ずダメージを1にする		##未使用	
〇	2004	竜脈覚醒岩	オブジェ系	obj			291		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 20, respawn_skill_cooldown: 20, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(effect:SkillLight)])							竜脈の煌き	on_after_die()	(self(), WaitTreasure, [nothing()])\n(self(), FloorFlashBig21, [nothing()])\n(around_any(10, limit:1,target:[ours,without_npc,friend_monster],prior_near:true), none, [nothing(hit_effect:HitLightBig),set_status(1,status:[fang100])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲のモンスター1体を牙100%にする\n20カウントで消滅\n必ずダメージを1にする		##未使用	
〇	2005	竜脈覚醒岩(大)	オブジェ系	obj			291		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 20, respawn_skill_cooldown: 20, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(effect:SkillLight)])							竜脈の煌き	on_after_die()	(self(), WaitTreasure, [nothing()])\n(self(), FloorFlashBig21, [nothing()])\n(around_any(10, limit:2,target:[ours,without_npc,friend_monster],prior_near:true), none, [nothing(hit_effect:HitLightBig),set_status(1,status:[fang100])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲のモンスター2体を牙100%にする\n20カウントで消滅\n必ずダメージを1にする		##未使用	
〇	2006	ピキピキ氷結岩	オブジェ系	obj			212		1	2	0	0	0	201	walk	normal			1													氷結の輝き	on_after_die()	(self(), FloorFlashBig5, [nothing()])\n(around_any(2), SelfFreezing, [set_status(255,status:[paralyze])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲距離2までをかなしばりにする\n必ずダメージを1にする		##未使用	
〇	2007	すいこみひょうたん岩	オブジェ系	obj			421		1	1	0	0	0	201	fly	normal			1		(skill_cooldown: 10, respawn_skill_cooldown: 5, show_cooldown: true,skill_available:3)	100		すいこみの秘儀	(self(), WaitObje, [Nothing()])\n(around_any(100,target:only_others),HitSwap2,[attract(hit_effect:HitHyotan)])										NoMessage	with_damage_only_one()								1		○	規定カウントごとにロゼを隣に引き寄せる\n3回まで発動する		##未使用	
〇	2008	まがまがオベリスク	オブジェ系	obj			178		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 20, respawn_skill_cooldown: 20, show_cooldown: true,skill_available:5)	100		NoMessage	(self(),SkillSummon, [Nothing()])\n(self(),HitSummon2, [samon(1,len:1,tenant_table, 0)])										NoMessage	with_damage_only_one()								1		○	規定カウントごとにモンスターを召喚する\n必ずダメージを1にする\n5回まで発動する		##未使用	
〇	2009	まがまが霊石	オブジェ系	obj			264		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 20, respawn_skill_cooldown: 20, show_cooldown: true,skill_available:5)	100		NoMessage	(self(),SkillSummon, [Nothing()])\n(self(),HitSummon2, [samon(1,len:1,tenant_table, 0)])										NoMessage	with_damage_only_one()								1		○	20カウントごとにモンスターを召喚する\n必ずダメージを1にする	\n未実装	##未使用	
〇	2010	ねこそぎニトロ岩	オブジェ系	obj	ignore_by_guide_play		184		1	1	0	0	0	201	walk	normal			1													爆発	on_after_die()	(self(), HitExplosionFrog, [nothing()])\n(around_any(2), BombBookB, [attack(amount:50,hit_effect:BombBookC,attribute:[rose_no_dead,explosion_attack,no_message])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲距離2までに50ダメージ\n必ずダメージを1にする		##未使用	
〇	2011	バリスタガー岩	オブジェ系	obj	no_change_direction, ignore_by_guide_play		199		1	1	0	0	0	201	walk	normal			1													NoMessage	on_die()	(nway(255,way:131), SkillStrongArrowA, [attack(amount:50,attribute:[rose_no_dead,arrow_attack])])	NoMessage	with_damage_only_one()								1		○	破壊すると正面3方向に矢を放つ(50)\n必ずダメージを1にする		##未使用	
〇	2012	ねこそぎニトロ岩(大)	オブジェ系	obj	ignore_by_guide_play		184		1	1	0	0	0	201	walk	normal			1													爆発	on_after_die()	(self(), HitExplosionFrog, [nothing()])\n(around_any(2), BombBookB, [attack(amount:100,hit_effect:BombBookC,attribute:[rose_no_dead,explosion_attack,no_message])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲距離2までに100ダメージ\n必ずダメージを1にする		##未使用	
〇	2013	満月岩	オブジェ系	obj			399		1	1	0	0	0	201	walk	normal			1													NoMessage	on_after_die()	(self(), SkillFullMoon, [nothing()])\n(player(),HitBlueLight,[heal(direct:30, attribute:direct_target_max_hp),clear_status(status_group:bad_status,hit_effect:HitAntidote)])	NoMessage	with_damage_only_one()								1		○	破壊するとHPが30%回復\n破壊すると悪い状態異常を解除\n必ずダメージを1にする	\n未実装	##未使用	
〇	2014	三日月岩	オブジェ系	obj			398		1	1	0	0	0	201	walk	normal			1													NoMessage	on_after_die()	(self(), SkillHalfMoon, [nothing()])\n(player(),HitBlueLight,[charge_skill(10),set_status(10,status:[seal])])	NoMessage	with_damage_only_one()								1		○	破壊するとスキルが10チャージ\n破壊すると封印(10)\n必ずダメージを1にする	\n未実装	##未使用	
〇	2015	ぷかぷか機雷岩	オブジェ系	obj	ignore_by_guide_play		230		1	5	0	0	0	201	fly	normal			1													NoMessage	on_counter(0)	(self(), HitExplosion, [rush(-1, attribute:blow_back, len:5, id:151)])\n(around(1), HitExplosionBig, [attack(amount:10,player_level:1, no_knockback:true),blowback(5)])	NoMessage	with_damage_only_one()								1		○	攻撃すると1マス後方に吹き飛び、その後周囲を5マスふきとばす(10+ロゼのレベル)\n必ずダメージを1にする		##未使用	
〇	2016	マジカル☆鏡岩	オブジェ系	obj			378		1	1	0	0	0	201	walk	normal			1													魔法反射	with_reflect_magic()		NoMessage	with_damage_only_one()								1		○	杖魔法を反射する\n必ずダメージを1にする		##未使用	
〇	2017	やわらかマリモ岩	オブジェ系	obj	ignore_by_guide_play		347		1	5	0	0	0	201	walk	normal			1													NoMessage	on_counter(0)	(straight(1), SkillMarimoBlowback, [blowback(5)])	NoMessage	with_damage_only_one()								1		○	直接攻撃すると逆方向にふきとばされる\n必ずダメージを1にする		##未使用	
〇	2018	マジカル☆鏡岩	オブジェ系	obj			378		1	1	0	0	0	201	walk	normal			1													ノロノロウェーブ	on_after_die()	(self(), FloorFlashBig5, [nothing()])\n(around_any(2,target:ours), AppearedByWarp, [attack(amount:10),blowback(2),set_status(8,status:[slow])])	NoMessage	with_damage_only_one()								1		○	周囲距離2を2マス吹き飛ばし、鈍足状態にする(8)		##未使用	
〇	2019	わくわく宝箱	オブジェ系	obj	tresure_box		273		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 20, respawn_skill_cooldown: 20, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(hit_effect:SkillLight)])							NoMessage	on_after_die()	(self(), TreasureBreak, [drop_item(3,item_set_id:2)])	NoMessage	with_damage_only_one()								1		○	破壊するとアイテムが3個飛び出す\n20カウントで消滅\n必ずダメージを1にする		##未使用	
〇	2020	にっくき！とじこめ岩	オブジェ系	obj			264		1	3	0	0	0	201	walk	normal			1													NoMessage	with_protect_move_skill(0,100)		NoMessage	with_damage_only_one()								1		○	モンスターハウスに閉じこめてくる\n入れ替えを無効化する\n必ずダメージを1にする		##未使用	
〇	2021	ミルケの結界石	オブジェ系	obj	ignore_by_guide_play		301		1	1	0	0	0	202	walk	normal			1		(skill_available:10)	100		結界の波動	(around_any(2), WaitObje, [Nothing()])\n(self(),FloorFlashBig5, [nothing()])\n(around_any(2, limit:1,target:ours), SensitiveThunder, [attack(amount:30)])										NoMessage	with_damage_only_one()								1		○	周囲距離2のランダムなモンスターに攻撃(30)\n10回まで発動する		##未使用	
〇	2022	リルケの結界石	オブジェ系	obj	ignore_by_guide_play		301		1	1	0	0	0	202	walk	normal			1		(skill_available:10)	100		結界の波動	(around_any(2), WaitObje, [Nothing()])\n(self(),FloorFlashBig5, [nothing()])\n(around_any(2, limit:1,target:ours), SensitiveThunder, [attack(amount:40)])										NoMessage	with_damage_only_one()								1		○	周囲距離2のランダムなモンスターに攻撃(40)\n10回まで発動する		##未使用	
〇	2023	エルケの結界石	オブジェ系	obj	ignore_by_guide_play		301		1	1	0	0	0	202	walk	normal			1		(skill_available:10)	100		結界の波動	(around_any(2), WaitObje, [Nothing()])\n(self(),FloorFlashBig5, [nothing()])\n(around_any(2, limit:1,target:ours), SensitiveThunder, [attack(amount:50)])										NoMessage	with_damage_only_one()								1		○	周囲距離2のランダムなモンスターに攻撃(50)\n10回まで発動する		##未使用	
〇	2024	ファフニールの聖柱	オブジェ系	obj	ignore_by_guide_play		565		1	1	0	0	0	203	walk	normal			1		(skill_available:10)	100		光の加護	(self(), WaitObje, [Nothing()])\n(self(),FloorFlashBig5, [nothing()])\n(around_any(2, limit:1,target:only_others), SensitiveLight, [heal(amount:40,hit_effect:HitHeal)])										NoMessage	with_damage_only_one()								1		○	周囲距離2に滞在時HP回復(40)\n10回まで発動する		##未使用	
〇	2025	アルマルドの聖柱	オブジェ系	obj	ignore_by_guide_play		565		1	1	0	0	0	203	walk	normal			1		(skill_available:10)	100		光の加護	(self(), WaitObje, [Nothing()])\n(self(),FloorFlashBig5, [nothing()])\n(around_any(2, limit:1,target:only_others), SensitiveLight, [heal(amount:60,hit_effect:HitHeal)])										NoMessage	with_damage_only_one()								1		○	周囲距離2に滞在時HP回復(60)\n10回まで発動する		##未使用	
〇	2026	グリュエントの聖柱	オブジェ系	obj	ignore_by_guide_play		565		1	1	0	0	0	203	walk	normal			1		(skill_available:10)	100		光の加護	(self(), WaitObje, [Nothing()])\n(self(),FloorFlashBig5, [nothing()])\n(around_any(2, limit:1,target:only_others), SensitiveLight, [heal(amount:80,hit_effect:HitHeal)])										NoMessage	with_damage_only_one()								1		○	周囲距離2に滞在時HP回復(80)\n10回まで発動する		##未使用	
〇	2027	ぷかぷか追尾機雷岩	オブジェ系	obj			292		1	10	50	0	0	102	fly	normal			1													NoMessage	on_counter(0)	(self(), HitExplosion, [rush(-4, attribute:blow_back, len:5, id:151)])\n(self(), FloorFlashBig9, [nothing()])\n(around(4), HitExplosionBig, [attack(amount:10,player_level:1, no_knockback:true),blowback(5)])	NoMessage	with_damage_only_one()								1		○	攻撃すると後方に5マスふきとび、その後周囲3マス以内の敵を5マスふきとばす(10+ロゼのレベル)\n必ずダメージを1にする		##未使用	
〇	2028	あつあつマグマ岩	オブジェ系	obj			465		1	3	0	0	0	204	walk	normal			1			100		噴火爆発	(around_any(1), none, [Nothing()])\n(self(), HitExplosionFrog, [nothing()])\n(around_any(1), BombBookB, [attack(amount:50,hit_effect:BombBookC,attribute:[rose_no_dead,explosion_attack,no_message])])							NoMessage	with_damage_only_one()											1		○	ロゼが周囲1マスにいると爆発ダメージを与える(50)\n必ずダメージを1にする		##未使用	
〇	2029	竜脈覚醒岩	オブジェ系	obj			291		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 10, respawn_skill_cooldown: 10, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(effect:SkillLight)])							竜脈の煌き	on_after_die()	(self(), WaitTreasure, [nothing()])\n(self(), FloorFlashBig21, [nothing()])\n(around_any(10, limit:1,target:[ours,without_npc],prior_near:true), none, [nothing(hit_effect:HitLightBig),set_status(1,status:[fang100])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲のモンスター1体を牙100%にする\n10カウントで消滅\n必ずダメージを1にする		##未使用	
〇	2030	竜脈覚醒岩(大)	オブジェ系	obj			291		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 10, respawn_skill_cooldown: 10, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(effect:SkillLight)])							竜脈の煌き	on_after_die()	(self(), WaitTreasure, [nothing()])\n(self(), FloorFlashBig21, [nothing()])\n(around_any(10, limit:2,target:[ours,without_npc],prior_near:true), none, [nothing(hit_effect:HitLightBig),set_status(1,status:[fang100])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲のモンスター2体を牙100%にする\n10カウントで消滅\n必ずダメージを1にする		##未使用	
〇	2031	わくわく宝箱	オブジェ系	obj	tresure_box		273		1	2	0	0	0	201	walk	normal			1		(skill_cooldown: 10, respawn_skill_cooldown: 10, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(effect:SkillLight)])							NoMessage	on_after_die()	(self(), TreasureBreak, [drop_item(3,item_set_id:18)])	NoMessage	with_damage_only_one()								1		○	破壊するとアイテムが3個飛び出す\n10カウントで消滅\n必ずダメージを1にする		##未使用	
〇	2032	あつあつマグマ岩	オブジェ系	obj			465		1	3	0	0	0	205	walk	normal			1		(skill_available:10)	100		噴火爆発	(around_any(1), none, [Nothing()])\n(self(), HitExplosionFrog, [nothing()])\n(around_any(1), BombBookB, [attack(amount:50,hit_effect:BombBookC,attribute:[rose_no_dead,explosion_attack,no_message])])							NoMessage	with_damage_only_one()											1		○	モンスターが周囲1マスにいると爆発ダメージを与える(50)\n10回まで発動する\n必ずダメージを1にする		##未使用	
〇	2033	らぶらぶハート岩	オブジェ系	obj	ignore_by_guide_play		229		1	1	0	0	0	201	walk	normal			1													ともだちの煌き	on_after_die()	(self(), WaitTreasure, [nothing()])\n(around_any(2),FloorFlash,[nothing()])\n(around_any(2, limit:1,target:[ours,without_npc],prior_near:true), none, [nothing(hit_effect:HitLightBig),set_status(255,status:[friend])])	NoMessage	with_damage_only_one()								1		○	破壊すると周囲2マスにいるモンスター1体をともだちにする\n必ずダメージを1にする		##未使用	
〇	2034	ぽろぽろ土くれ岩	オブジェ系	obj	ignore_by_guide_play		351		1	1	0	0	0	201	walk	normal			1																									1		○	特殊な能力のない、ただのもろい岩\n必ずダメージを1にする		##未使用	
#	2035	##未使用	##未使用																																												##未使用		##未使用	
#	2036	##未使用	##未使用																																												##未使用		##未使用	
#	2037	##未使用	##未使用																																												##未使用		##未使用	
#	2038	##未使用	##未使用																																												##未使用		##未使用	
#	2039	##未使用	##未使用																																												##未使用		##未使用	
#	2040	##未使用	##未使用																																												##未使用		##未使用	
#	2041	##未使用	##未使用																																												##未使用		##未使用	
#	2042	##未使用	##未使用																																												##未使用		##未使用	
#	2043	##未使用	##未使用																																												##未使用		##未使用	
#	2044	##未使用	##未使用																																												##未使用		##未使用	
#	2045	##未使用	##未使用																																												##未使用		##未使用	
#	2046	##未使用	##未使用																																												##未使用		##未使用	
#	2047	##未使用	##未使用																																												##未使用		##未使用	
#	2048	##未使用	##未使用																																												##未使用		##未使用	
#	2049	##未使用	##未使用																																												##未使用		##未使用	
#	2050	##未使用	##未使用																																												##未使用		##未使用	
〇	3001	アツアツスライム	スライム系	monster			1		1	3	1	0	0	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									1		○	特殊能力なし	イベント用	##未使用	
〇	3002	ヒンヤリスライム	スライム系	monster			2		1	3	1	0	0	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									1		○	特殊能力なし	イベント用	##未使用	
〇	3003	アロエスライム	スライム系	monster			3		1	3	1	0	0	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									1		○	特殊能力なし	イベント用	##未使用	
〇	3004	ベニテンマッシュ	プロローグ	monster			16	3	1	1	1	0	0	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									1		○	##未使用	イベント用	##未使用	
〇	3005	アローエルフ	エルフ系	monster			89	14	1	21	6	1	10	401	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			75		NoMessage	(straight(10), SkillArrowA2, [attack(150, attribute:arrow_attack)])																15			15		○	矢を放つ	箱庭用	##未使用	
〇	3006	アナイアレイター	助っ人系	monster			346	909	2	300	15	10	1000	803	walk	normal		(direct_attack(), NormalAttack, [attack(player_level:3,attribute:normal_attack, hit_effect:NormalAttackHit)])	0.5		(skill_cooldown: 20, respawn_skill_cooldown: 20, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(effect:SkillLight)])																			15		○	鈍足行動\n20回行動で消滅\n攻撃ダメージはロゼのレベルの3倍	マーリンのファングで召喚	…………。\n（執行者はただ沈黙する。\n排除すべき者を見据えながら。）	
〇	3007	ランプの魔神(分身)	助っ人系	monster			791		3	300	60	20	100	101	fly	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									4		○	ランプの魔人の分身	ランプの魔神が召喚	お前の願いを聞いてやろう。\n叶えてやるかはその後考えよう。	
〇	3008	ディフェンダー	助っ人系	monster			346	909	2	150	15	5	20	803	walk	normal		(direct_attack(), NormalAttack, [attack(player_level:2,attribute:normal_attack, hit_effect:NormalAttackHit)])	0.5		(skill_cooldown: 10, respawn_skill_cooldown: 10, show_cooldown: true)	100		NoMessage	(self(), none, [die_myself(effect:SkillLight)])																			15		○	鈍足行動\n10回行動で消滅\n攻撃ダメージはロゼのレベルの2倍	マーリンのファングで召喚	…………。\n（守護者はただ沈黙する。\n守るべき者を見守りながら。）	
〇	3009	アツアツスライム	スライム系	monster			1		1	10	1	0	5	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									1		○	特殊能力なし	イベント用	未使用	
〇	3010	ヒンヤリスライム	スライム系	monster			2		1	10	1	0	5	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									1		○	特殊能力なし	イベント用	未使用	
〇	3011	アロエスライム	スライム系	monster			3		1	10	1	0	5	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																									1		○	特殊能力なし	イベント用	未使用	
〇	3012	アロエスライム	スライム系	monster			3	1	1	10	1	0	10	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													アロエ生成[翻訳必要なし]	on_spawned()	(self(), none, [set_status(255, status:[fang100])])										1		○	特殊能力なし	イベント用	未使用	
〇	3013	グレファシス	ボス系	boss	boss_character		506		5	100	8	2	300	103	walk	normal		(direct_attack(), ExtraSlash, [attack(100,attribute:normal_attack, hit_effect:ExtraSlashHit)])	1																									15		○	特殊能力なし	TGSダンジョン用	俺の炎は原初の炎。\nこの地上のいかなる障害も\n我が炎を妨ぐことは出来ん！	
〇	3014	グレファシス	ボス系	boss	boss_character		506		5	200	20	2	500	103	walk	normal		(direct_attack(), ExtraSlash, [attack(100,attribute:normal_attack, hit_effect:ExtraSlashHit)])	1																									15		○	特殊能力なし	TGSダンジョン用	俺の炎は原初の炎。\nこの地上のいかなる障害も\n我が炎を妨ぐことは出来ん！	
#	3015	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	3016	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	3017	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	3018	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	3019	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	3020	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	4001	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	4002	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	4003	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	4004	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	4005	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
#	4006	##未使用	##未使用															(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])																													##未使用		##未使用	
〇	4007	番人	ともだち系	npc			744		3	55	5	5	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.RoshiTalk")])										1		○	わしは宿り木の番人じゃ！	NPC	##未使用							
〇	4008	アンネリーゼ	ともだち系	npc			371		3	40	13	27	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.AnneTalk")])										1		○	アイテムだったらボクに任せてね♪	NPC	##未使用							
〇	4009	アモン	ともだち系	npc			344		3	81	45	67	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.AmonTalk")])										1		○	モンスターについて聞きたいなら、\n俺の下へ来るのだな……！	NPC	##未使用							
〇	4010	ゴスメ	ともだち系	npc			112		4	73	31	48	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.GosmeTalk")])										1		○	わたしのことが知りたいの？　……ないしょ。\n……でも、ファングのことなら教えてあげる。	NPC	##未使用							
〇	4011	ロエン	ともだち系	npc			211		3	65	37	41	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.RoenTalk")])										1		○	装備について聞きたいなら、\n私の下にいらっしゃい。	NPC	##未使用							
〇	4012	ハンニバル	ともだち系	npc			627		5	121	78	58	0	1003	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.HanTalk")])										1		○	この画面では敵の情報が見える。\n情報は力だぞ、ロゼ？	NPC	##未使用							
〇	4013	妖精の箱庭	ともだち系	npc			747		5	9999	1	999	0	1003	walk	normal			1													NoMessage	on_talked()	(self(), none, [run_lua(script:"D00001.StartDungeon3")])										1		○	ここでは練習ダンジョンに挑戦できます。\n頑張ってくださいね、ロゼ。	NPC	##未使用							
